Chr	start	end	pid	gid	strand	Pheno211121	Pheno171012	Pheno200302	Pheno171115	Pheno170804	Pheno240104	Pheno220101	Pheno171310	Pheno171113	Pheno211133	Pheno170727	Pheno210103	Pheno220411	Pheno171303	Pheno220112	Pheno220402	Pheno200304	Pheno211125	Pheno170907	Pheno180108	Pheno220116	Pheno171112	Pheno220410
3	21398790	21402032	ENSBTAG00000013910	ENSBTAG00000013910	-	0.000000	13.818355	26.627502	25.380152	0.000000	0.000000	0.0	20.549763	0.000000	0.000000	16.809217	0.000000	18.311329	0.000000	26.040953	0.000000	17.747877	0.000000	0.0	0.000000	20.125031	0.0	0.000000
3	21454070	21459694	ENSBTAG00000008372	ENSBTAG00000008372	+	7.701872	19.832306	0.000000	14.491200	19.981823	8.732018	16.939978	6.413549	6.065948	13.738058	10.119412	20.729538	7.934947	20.997284	12.274003	22.191406	15.062792	8.762773	16.004456	0.000000	17.064825	0.000000	19.125835
3	21418275	21448521	ENSBTAG00000008369	ENSBTAG00000008369	+	14.317543	19.772369	12.761683	5.598394	0.000000	8.581027	0.000000	0.000000	13.348927	15.470355	0.000000	8.684657	0.000000	8.803068	9.057876	0.000000	8.924529	8.260340	6.306429	8.363646	7.811524	21.495333	12.410006
3	21383711	21387865	ENSBTAG00000020060	ENSBTAG00000020060	+	134.216156	104.294930	101.239517	124.865051	90.717506	84.324455	136.326416	122.417809	147.281967	84.751938	114.495300	232.915054	69.263214	125.571953	199.850739	59.851814	99.682434	114.688019	100.520561	84.029839	83.303650	113.920601	91.169716
3	21512445	21517734	ENSBTAG00000021635	ENSBTAG00000021635	-	2.720632	9.706537	7.362809	6.509319	6.761953	0.000000	0.000000	6.385591	3.416252	5.336235	0.000000	0.0	8.182270	0.000000	0.000000	7.875441	0.000000	6.687397	7.303642	0.000000	0.000000	0.0	6.773604
3	21519781	21532978	ENSBTAG00000021637	ENSBTAG00000021637	-	0.000000	0.000000	0.000000	7.583742	0.000000	0.000000	0.000000	2.147068	4.571678	0.000000	5.033643	13.767917	0.000000	9.016784	6.876883	0.000000	0.000000	6.728880	0.000000	2.203666	0.000000	0.000000	0.000000
3	21532899	21598565	ENSBTAG00000008131	ENSBTAG00000008131	+	10.747166	5.113829	25.968859	0.000000	6.107670	4.629120	0.000000	6.587555	3.497868	26.552179	10.651745	6.423943	2.986581	0.000000	7.104556	7.257251	0.000000	27.527077	20.837496	22.328903	0.000000	16.577431	7.171799
3	21877817	21894417	ENSBTAG00000006720	ENSBTAG00000006720	+	0.000000	0.000000	0.000000	6.534212	0.0	8.720991	0.0	0.000000	0.0	0.0	7.589670	3.336340	1.980397	6.763720	4.627991	8.753686	0.000000	15.969604	4.011182	6.590024	8.916905	6.521645	5.423993
3	21960526	21981430	ENSBTAG00000017051	ENSBTAG00000017051	+	11.083591	10.181145	28.967119	29.202803	14.198259	7.885363	23.382128	12.429987	23.284128	14.854582	12.114504	15.868303	16.524424	16.112762	13.913108	22.672972	42.419739	16.514429	11.966638	18.464664	7.553998	10.300398	14.299435
3	21684181	21695746	ENSBTAG00000005810	ENSBTAG00000005810	+	148.759018	146.766510	146.430420	136.286713	132.716202	114.538033	114.083305	99.420258	197.853394	83.984680	159.032990	156.423859	69.593117	144.681137	162.565643	132.734467	141.930038	121.393646	118.786392	124.225380	102.760292	99.447510	185.746811
3	21695356	21742236	ENSBTAG00000005809	ENSBTAG00000005809	-	23.625841	3.556441	9.343644	8.759073	14.841439	27.179071	0.000000	16.839563	15.634365	5.627202	28.730099	0.000000	4.315193	19.929077	34.970016	19.893032	25.795019	19.438749	13.930624	20.962620	19.062174	18.463871	5.600486
3	22381862	22446397	ENSBTAG00000020831	ENSBTAG00000020831	-	11.483567	4.758763	0.000000	0.000000	3.472891	3.177059	0.000000	1.545695	1.658051	0.000000	3.678780	0.000000	4.336181	1.639205	0.000000	3.457433	2.071564	3.401409	1.455755	2.098169	0.000000	0.000000	3.470637
3	22528348	22542857	ENSBTAG00000014387	ENSBTAG00000014387	+	3.623494	0.000000	0.000000	3.359295	3.625183	5.114406	3.639077	8.342926	0.000000	0.000000	3.931514	0.000000	4.680250	8.106071	8.767740	7.380706	6.597432	5.211790	0.000000	5.993989	0.000000	0.000000	14.499540
3	22466919	22510019	ENSBTAG00000010841	ENSBTAG00000010841	+	260.358795	237.782608	390.139069	272.086182	166.517471	195.802963	217.685669	201.046951	312.262054	196.381210	186.142654	300.618774	145.141434	224.757874	333.997742	259.288574	248.509659	342.117126	123.830475	205.265915	137.383759	158.028366	154.290497
3	23075087	23100499	ENSBTAG00000007712	ENSBTAG00000007712	+	7.349054	0.000000	3.006104	19.269449	7.508685	17.241814	63.839523	32.542587	16.826485	17.293398	11.880903	24.430811	12.462962	26.551689	24.108816	18.977207	11.115153	32.216530	2.894313	14.844541	16.340515	26.582247	33.918228
3	22756471	23031334	ENSBTAG00000001564	ENSBTAG00000001564	-	4.163667	3.977871	4.676000	5.707688	7.242234	2.364446	5.475684	7.663773	4.494315	12.074760	14.378400	7.904291	11.306591	8.813821	1.342593	7.182249	3.576715	8.045858	3.102772	4.127595	14.433642	6.077515	6.040382
3	23163504	23368572	ENSBTAG00000007909	ENSBTAG00000007909	+	8.777896	4.841754	11.607009	10.135147	13.340338	12.157222	9.541879	8.420544	14.265734	11.732689	7.438427	14.114676	11.000925	7.081414	12.949555	7.810792	12.988833	14.492103	11.449556	8.166146	7.722415	12.247753	15.686401
3	23565140	23596466	ENSBTAG00000039719	ENSBTAG00000039719	-	84.037903	44.621490	53.580067	103.298714	50.854389	91.753609	59.028442	45.446579	59.953926	116.607506	143.644424	129.068085	69.521538	112.595459	126.968636	71.936996	48.648796	155.204102	64.424385	71.026611	66.403069	26.171701	67.400276
3	23536511	23560620	ENSBTAG00000003898	ENSBTAG00000003898	+	831.879456	1321.914185	1091.230713	954.001099	1183.749023	722.785156	938.273682	1282.038208	805.950073	926.117859	1362.265625	949.737549	934.654907	1458.919678	1083.069458	1094.001587	1424.046875	804.058167	1009.030151	875.796814	814.620361	741.535461	728.101318
3	23732791	23763956	ENSBTAG00000000123	ENSBTAG00000000123	-	201.340988	158.380142	225.687042	165.687576	174.529083	105.887024	219.307404	193.842896	185.065567	119.925842	204.210266	182.531784	130.588013	169.286224	222.082977	175.353500	218.373993	122.025894	114.751152	79.565315	111.909920	152.186172	71.289375
3	25299568	25353595	ENSBTAG00000016387	ENSBTAG00000016387	+	0.000000	0.0	10.749124	0.000000	11.380459	12.758256	15.703918	0.000000	0.000000	12.208118	3.670166	0.000000	0.000000	0.000000	0.000000	6.898515	10.298275	6.558024	0.000000	6.410925	3.052971	0.000000	0.0
3	25251271	25286207	ENSBTAG00000019937	ENSBTAG00000019937	-	2.346127	8.713223	0.000000	3.761113	2.480428	8.131994	4.706270	3.977525	2.612177	4.348194	4.868375	3.463124	2.270372	6.443294	4.625705	4.790070	8.852608	0.000000	1.146739	1.255977	7.015899	0.000000	2.740766
3	26126025	26179583	ENSBTAG00000015392	ENSBTAG00000015392	-	11.698414	4.936164	4.313202	3.791286	0.000000	2.582320	0.0	1.253106	2.001272	2.482169	2.975133	0.000000	0.000000	2.651363	0.000000	2.388659	0.000000	0.000000	1.018386	2.566001	0.000000	0.000000	0.0
3	26252748	26331248	ENSBTAG00000008022	ENSBTAG00000008022	-	4.221567	6.834500	7.324049	5.679212	14.389152	5.722743	3.821049	3.366333	8.167820	6.638567	16.033705	9.052713	6.031703	2.356206	15.720598	10.338632	10.183631	4.600530	4.185006	5.729647	6.383582	8.924878	7.332611
3	25709064	25856341	ENSBTAG00000003586	ENSBTAG00000003586	-	35.904888	55.174900	32.727715	58.953892	26.930630	31.470270	48.052624	41.846619	45.790115	33.159645	54.746635	49.072914	25.440340	39.796913	55.528065	35.248642	42.247074	40.108974	36.255932	36.919708	23.552301	44.422932	35.695774
3	26709589	26773139	ENSBTAG00000040131	ENSBTAG00000040131	+	17.635223	6.060847	0.000000	13.785318	8.331446	10.421798	7.569795	2.898378	3.991264	7.964502	5.102500	4.133100	7.366351	5.824391	8.596509	2.187020	5.188954	16.650053	0.000000	0.000000	0.000000	9.829671	4.390744
3	27164794	27208154	ENSBTAG00000001406	ENSBTAG00000001406	-	3.884042	0.000000	5.035726	5.465116	9.535314	0.000000	0.000000	0.000000	9.032551	0.0	6.054077	7.410134	4.969201	2.133535	6.763363	0.000000	26.526419	1.873148	0.0	0.000000	0.0	5.436354	0.0
3	27261018	27363147	ENSBTAG00000000664	ENSBTAG00000000664	-	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.000000	5.702008	0.000000	5.590416	0.000000	0.000000	2.651382	0.000000	9.157500	0.000000	0.000000	0.000000	0.000000	1.952576	2.973271	0.000000	0.000000
3	27624363	27677204	ENSBTAG00000005788	ENSBTAG00000005788	-	0.000000	2.343225	5.287663	0.000000	0.0	9.355130	0.000000	0.0	2.441141	3.391950	5.416223	9.188719	0.000000	3.620093	0.000000	0.000000	0.000000	4.069039	8.573205	3.527159	0.000000	4.623055	0.000000
3	26886560	26919931	ENSBTAG00000001246	ENSBTAG00000001246	-	270.083588	209.578964	267.964691	333.197113	167.641891	179.170059	199.426575	318.477295	232.248398	168.752853	266.795593	253.089935	143.893127	203.227524	310.822327	223.179031	319.556000	360.675842	145.574615	148.948914	145.597122	203.504379	161.826233
3	28514070	28514381	ENSBTAG00000032057	ENSBTAG00000032057	-	22.623089	11.255516	16.241392	5.704344	24.100788	15.284528	56.972500	45.480911	18.839512	16.811422	80.438156	16.732859	12.503871	45.384365	11.818733	24.448578	34.731922	23.172276	6.478243	65.914551	95.019058	28.061977	26.947189
3	28556518	28562488	ENSBTAG00000015977	ENSBTAG00000015977	+	5.652326	12.111994	0.000000	7.547215	3.303658	5.508689	16.999897	5.955834	6.324801	17.724337	7.034174	6.199893	0.000000	16.988119	9.642845	0.0	3.941264	0.000000	5.567124	18.154669	6.040002	6.019156	9.919109
3	28614965	28624861	ENSBTAG00000046797	ENSBTAG00000046797	+	15.675723	23.055899	25.472692	20.924431	8.584892	21.477278	14.149290	20.009510	19.931631	14.077230	27.229128	9.031123	11.972980	13.983853	16.703228	16.176823	28.541920	16.734324	17.801218	25.365839	8.479255	16.557726	21.171076
3	28579009	28614809	ENSBTAG00000000678	ENSBTAG00000000678	+	148.506500	160.085052	151.869812	163.563293	155.005966	137.904755	170.293274	150.093933	137.831055	157.882950	170.474075	139.372635	141.873856	171.514786	163.015121	137.061310	212.562286	178.461166	160.979218	155.259766	151.055450	157.797043	149.108688
3	28755534	28769812	ENSBTAG00000016705	ENSBTAG00000016705	+	10.944545	7.680514	0.000000	0.000000	0.000000	0.000000	17.723698	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	18.493107	0.000000	0.000000	16.550188	0.000000	0.000000	0.000000	10.459351	0.0	0.000000
3	28837852	28977392	ENSBTAG00000001499	ENSBTAG00000001499	+	0.000000	0.000000	0.000000	0.000000	0.000000	1.145490	2.323162	1.287345	1.343094	2.498717	4.469920	2.619915	0.000000	0.000000	19.277969	5.608360	0.000000	0.000000	2.346641	3.830997	3.917298	1.265387	0.000000
3	29390850	29394608	ENSBTAG00000011327	ENSBTAG00000011327	-	3.923784	16.933800	13.781614	12.271594	20.739502	9.491443	15.520533	13.488510	17.739889	14.564125	19.669193	7.693172	8.601944	20.261436	11.919831	10.272079	24.076189	19.998217	10.401103	26.524160	31.759636	10.775887	21.712961
3	29399811	29449947	ENSBTAG00000011322	ENSBTAG00000011322	-	1.620441	5.125247	0.000000	2.279807	11.994031	3.407378	3.734413	10.582586	10.738426	3.313946	3.863043	4.066915	3.122426	2.353943	8.359818	2.494955	7.400038	11.787529	12.245107	2.821348	8.154518	4.492175	5.973183
3	29479664	29489949	ENSBTAG00000003614	ENSBTAG00000003614	+	5.469574	0.000000	2.759881	1.399939	1.883225	3.462994	3.847258	0.000000	0.000000	0.000000	1.994871	0.000000	3.125870	3.258185	0.000000	1.884275	4.448474	1.164477	0.0	1.711878	0.0	4.292492	3.655821
3	29579106	29618905	ENSBTAG00000031940	ENSBTAG00000031940	+	2.391444	0.000000	0.0	2.856997	8.588515	0.000000	3.293791	3.317002	1.829787	2.915847	7.853475	7.674046	1.358688	0.0	12.078615	5.225658	3.946115	6.245147	1.390005	0.000000	0.000000	0.000000	0.000000
3	30209587	30272272	ENSBTAG00000008525	ENSBTAG00000008525	-	0.991681	0.000000	5.426286	2.174503	3.965109	1.212157	0.000000	3.565205	3.732160	1.171018	5.270695	5.351684	2.204858	5.608388	8.314731	5.210402	1.545262	2.464232	2.210575	1.805204	2.082133	0.000000	0.000000
3	29703286	29962037	ENSBTAG00000019611	ENSBTAG00000019611	-	2.941233	2.589643	1.679303	2.976779	2.817174	3.689036	4.194946	0.000000	0.000000	3.640515	5.590465	2.287574	3.718700	2.318783	3.005321	4.870235	5.816717	4.662608	1.375147	5.778619	0.761361	2.224606	7.582428
3	30617923	30624465	ENSBTAG00000014299	ENSBTAG00000014299	+	13.262670	6.594437	14.640094	14.166520	0.000000	33.748062	15.648511	6.660908	11.129045	23.778555	14.338669	20.022871	12.794521	0.0	0.000000	0.000000	20.093071	21.895452	11.380704	8.899354	10.819867	21.076307	17.393604
3	30382285	30411742	ENSBTAG00000015107	ENSBTAG00000015107	+	14.337644	7.849315	27.150623	14.811389	18.658478	9.891803	15.234391	23.353416	14.610456	0.000000	21.009232	16.821341	4.144412	5.850423	3.209447	0.000000	13.712740	29.260321	12.444650	12.171600	16.083967	16.225693	9.357615
3	30624734	30652245	ENSBTAG00000014297	ENSBTAG00000014297	-	4.833628	7.736677	13.013917	6.442930	11.221678	6.472774	12.278920	15.172943	9.961614	7.478559	7.849886	10.470341	0.000000	6.649161	6.699428	12.414297	14.793577	15.104075	7.656425	8.962085	3.587380	10.210018	13.858151
3	30657802	30701981	ENSBTAG00000014295	ENSBTAG00000014295	-	51.514961	48.672153	60.637272	56.693195	61.696396	48.773106	55.929779	56.972431	39.982948	58.143593	51.375336	46.562778	50.452396	42.777042	44.301823	48.827370	87.204201	63.401276	41.860748	69.846878	58.171879	60.019733	59.484238
3	31539743	31550254	ENSBTAG00000018717	ENSBTAG00000018717	-	10.743381	3.280902	0.000000	0.000000	8.587290	6.666311	11.155919	6.568784	0.000000	4.866723	7.758113	1.705203	6.698329	19.877235	14.213023	10.359939	19.397087	5.133595	10.737433	6.302614	3.425244	10.773210	5.452606
3	31588106	31676077	ENSBTAG00000050904	ENSBTAG00000050904	-	2.149080	12.205591	9.518763	9.967277	8.744559	5.026886	10.064759	3.938692	8.297210	6.762710	9.216594	3.008439	7.261759	6.554335	8.703729	4.328220	16.873226	7.190223	9.029584	6.801546	8.153565	5.940998	10.861704
3	31745649	31829058	ENSBTAG00000039738	ENSBTAG00000039738	+	0.000000	0.000000	0.0	2.427969	0.0	0.0	2.726232	0.000000	0.000000	4.693888	0.0	4.971308	0.0	12.541042	0.0	0.0	0.000000	0.000000	0.0	0.000000	4.406224	0.000000	0.0
3	31863581	31873115	ENSBTAG00000014102	ENSBTAG00000014102	+	0.000000	0.0	0.000000	0.0	2.297042	4.245168	0.000000	0.0	6.624201	0.000000	7.336356	6.482443	2.885978	0.0	0.0	0.0	2.740371	4.326013	0.0	0.0	0.000000	5.223573	4.579436
3	30702703	30844632	ENSBTAG00000014294	ENSBTAG00000014294	+	9.279503	5.854252	16.685160	15.940685	8.334678	17.254284	6.122832	12.702141	7.159667	5.813428	10.234018	10.982038	14.263337	11.126329	2.081903	10.558135	5.109819	13.062507	17.504175	19.545559	2.020373	12.417737	12.668541
3	30834932	30885081	ENSBTAG00000021602	ENSBTAG00000021602	-	3.218020	4.497701	0.000000	3.013616	4.857564	3.030609	1.683434	3.624847	6.334381	6.789748	5.241788	3.069745	2.721713	0.000000	3.212419	6.604349	0.000000	0.000000	2.770331	1.524745	3.067611	2.867661	5.791533
3	31846429	31863330	ENSBTAG00000006441	ENSBTAG00000006441	-	176.767975	139.037521	183.097549	119.208481	183.767899	126.645523	141.444397	161.365540	168.839554	111.928726	166.498795	136.636597	117.233215	153.096237	132.708679	143.226685	198.949173	201.738861	139.006500	123.237617	108.742836	166.752731	137.189148
3	32071080	32090853	ENSBTAG00000000259	ENSBTAG00000000259	-	109.340622	133.826797	271.111084	113.650581	250.350632	378.933960	381.323212	141.933121	212.269699	184.117172	245.929520	100.813759	152.918457	149.740936	114.897820	221.607254	206.017563	103.324532	198.679062	268.352905	194.800308	172.127441	563.060486
3	32204153	32224615	ENSBTAG00000020172	ENSBTAG00000020172	+	3.595210	1.683404	4.065981	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	5.934762	0.0	0.0	5.333948	0.0	0.000000	3.458985	1.547529	1.703483	0.000000	0.000000	0.0
3	32408226	32428000	ENSBTAG00000012659	ENSBTAG00000012659	+	0.000000	2.977747	0.000000	4.451658	3.097466	1.547436	3.326833	1.467914	2.408600	5.713376	3.329000	4.550557	4.054466	6.331417	3.219049	10.011452	0.000000	0.000000	0.0	1.499081	0.000000	7.238288	4.159435
3	33026800	33031126	ENSBTAG00000014970	ENSBTAG00000014970	+	56.812450	38.285057	41.440369	0.000000	31.115431	35.057877	21.690926	15.267269	27.090050	22.414906	42.223099	0.000000	42.062576	29.406164	90.063438	54.450520	68.468208	31.898239	35.481117	54.178066	74.355515	68.893097	63.014980
3	32494132	32533031	ENSBTAG00000006466	ENSBTAG00000006466	-	6.286867	2.892081	19.695091	5.872740	3.219758	2.908399	9.891222	5.790054	12.297678	15.740040	0.000000	6.027319	0.0	9.103219	6.244462	0.000000	19.148241	12.127692	5.398631	11.707088	19.941631	5.164054	10.041125
3	32272397	32300821	ENSBTAG00000009888	ENSBTAG00000009888	+	42.454346	33.624981	34.104191	27.175434	28.083620	50.674248	31.276764	30.233982	40.630947	33.439472	37.753983	35.272232	33.003407	38.231842	42.213570	33.282455	21.399000	40.171791	24.309374	43.842892	32.045025	54.636005	35.719334
3	32227187	32272255	ENSBTAG00000020169	ENSBTAG00000020169	-	19.519665	26.198124	62.443527	54.326908	45.076351	42.138123	39.620564	55.735893	40.239628	64.370712	49.323452	47.576050	19.137339	50.135632	46.947456	27.682571	40.864994	39.373413	39.294678	62.034504	36.766747	45.642181	47.810333
3	33088523	33095448	ENSBTAG00000012555	ENSBTAG00000012555	-	7.072881	13.015461	11.984982	10.050841	10.781040	8.041279	8.998234	12.046165	6.908943	7.704101	10.292495	12.861156	7.807972	6.813298	16.397953	0.000000	14.347063	8.406050	0.000000	11.564429	5.042011	11.124876	10.828248
3	33374163	33393926	ENSBTAG00000020964	ENSBTAG00000020964	-	0.000000	4.454031	7.545340	4.447645	2.771875	0.000000	0.000000	2.486035	2.666754	5.924969	2.958375	3.888388	0.000000	1.311620	5.430041	0.000000	4.972755	0.0	1.164831	2.558015	0.000000	0.000000	2.776997
3	33488957	33509479	ENSBTAG00000000283	ENSBTAG00000000283	-	5.640127	3.219387	2.415492	3.219399	3.271234	1.073755	2.409904	2.063146	3.365102	3.138140	3.022676	2.202750	2.823929	0.877546	5.705291	5.274556	0.000000	6.976012	2.458496	3.751839	1.097878	2.122502	2.298697
3	33652466	33655778	ENSBTAG00000001842	ENSBTAG00000001842	+	374.030670	236.435501	336.916992	267.331390	536.636475	370.408813	524.192810	313.204681	428.168396	284.063782	582.111511	271.109558	296.888184	362.128784	210.591110	321.419769	424.684937	399.940277	358.526550	407.437988	362.655029	433.965271	385.632233
3	33403800	33444827	ENSBTAG00000018893	ENSBTAG00000018893	-	53.349281	44.550205	59.559982	29.966927	26.022274	39.505615	56.458824	36.725475	45.646870	36.923351	30.987120	58.848347	20.896849	25.754652	84.718292	46.119926	37.591137	56.215752	33.904507	50.818989	30.984514	40.012447	42.332935
3	33818280	33830235	ENSBTAG00000013018	ENSBTAG00000013018	-	3.657943	8.331639	11.215829	2.595123	3.512560	3.865564	4.887147	7.012062	4.072279	0.000000	2.863896	12.672676	2.355675	4.001981	0.000000	0.000000	1.684658	8.011830	8.007462	2.606338	4.974532	2.553511	5.402396
3	33759204	33765942	ENSBTAG00000037673	ENSBTAG00000037673	-	349.252136	286.336884	188.467178	183.856949	301.730225	107.706841	220.652466	263.414398	457.201416	106.630142	178.890915	206.291504	101.775192	279.788452	199.106277	258.333069	400.287659	133.176285	188.933594	105.949196	158.395981	371.975922	83.273537
3	33854858	33899237	ENSBTAG00000013016	ENSBTAG00000013016	-	51.276691	39.876583	34.483566	49.947445	35.464203	46.861706	61.688271	26.032276	24.222321	25.291576	37.841335	36.860241	31.318151	42.173492	50.270321	47.520290	39.382790	51.671986	37.746864	23.066633	26.286743	33.808315	37.106194
3	34012638	34033681	ENSBTAG00000020641	ENSBTAG00000020641	+	15.453076	33.125790	57.290474	19.295227	0.000000	19.136566	59.781948	41.367485	55.797028	18.675011	22.299683	33.976048	32.338741	17.407480	25.555708	26.184072	12.525840	54.500935	21.032669	26.463186	14.768009	37.492329	36.591011
3	33940232	33945726	ENSBTAG00000014083	ENSBTAG00000014083	+	5.051569	0.0	3.755366	2.847490	0.000000	1.910632	2.127953	2.802692	2.986338	1.845787	2.190233	3.870628	0.0	2.937637	1.964472	2.561246	3.080294	7.807659	2.613223	2.852617	0.000000	0.000000	0.000000
3	33667202	33720169	ENSBTAG00000017765	ENSBTAG00000017765	-	594.175110	486.222931	346.182037	275.682648	1208.170898	581.487061	410.749695	395.965332	1034.432495	726.933289	901.089233	168.783096	760.668823	1100.357300	221.782928	463.360565	1075.633545	144.117325	661.836121	368.532837	557.080444	962.438171	270.388824
3	34281165	34281597	ENSBTAG00000045530	ENSBTAG00000045530	-	247.293472	119.777290	264.869385	181.790680	237.525055	244.568085	285.759857	84.810699	163.072006	279.951477	239.236710	167.726669	220.511551	79.041435	235.711365	105.458260	353.383423	223.035400	307.831177	246.862930	147.826462	157.312622	298.659821
3	34304171	34311597	ENSBTAG00000049309	ENSBTAG00000049309	+	4.345293	0.000000	0.000000	0.0	0.0	5.912965	0.0	19.549242	0.0	0.000000	0.000000	0.000000	0.0	14.628296	0.0	0.0	0.000000	0.0	12.376060	0.0	0.0	0.0	0.0
3	34286939	34291820	ENSBTAG00000038979	ENSBTAG00000038979	-	15.827096	7.814962	8.832250	31.233875	29.243519	12.182087	4.003394	12.574043	18.170980	12.632745	20.933416	11.210673	14.223627	8.075905	12.395016	8.545424	12.757492	23.492264	20.071445	23.107162	10.615694	8.227349	13.905324
3	34397588	34430982	ENSBTAG00000017129	ENSBTAG00000017129	+	6.390824	0.000000	6.713115	11.067356	4.313141	9.084259	13.383959	17.618059	11.088526	7.682796	2.295949	11.215114	5.972857	4.112751	10.253979	19.426123	14.423182	14.275776	9.822446	3.015431	3.079244	3.894783	15.007866
3	34331946	34394375	ENSBTAG00000020384	ENSBTAG00000020384	+	1.104948	0.000000	0.0	0.0	4.448152	0.000000	0.000000	0.0	1.064480	1.002755	0.0	0.000000	0.941651	0.000000	0.000000	2.247861	0.000000	1.047136	1.878746	1.034039	2.111926	0.000000	0.000000
3	34673537	34681037	ENSBTAG00000047874	ENSBTAG00000047874	-	5.882440	9.441271	10.638963	8.809480	7.751549	2.373623	10.627995	3.300738	4.980031	0.000000	4.711748	9.373564	15.171293	6.778852	2.535064	7.755871	24.303862	12.191960	4.361475	20.956366	5.966779	4.703795	12.801656
3	34568247	34622399	ENSBTAG00000007330	ENSBTAG00000007330	-	15.807122	14.633145	7.611539	11.778160	10.791440	17.973011	6.650277	10.491353	10.345680	14.733990	8.954638	6.970160	16.001902	14.253888	27.710793	17.230419	14.023434	18.969509	14.500760	22.586367	19.578547	14.861779	15.008913
3	34036271	34100367	ENSBTAG00000008849	ENSBTAG00000008849	+	12.032230	21.143517	25.309704	13.390451	26.989141	32.220158	41.735519	28.598999	26.036198	15.473651	26.326006	21.688578	9.248389	25.787029	14.387658	23.227558	17.961681	17.863100	34.519894	11.534267	16.166550	12.433227	23.795427
3	34170143	34190011	ENSBTAG00000012962	ENSBTAG00000012962	-	27.172308	49.584198	60.077793	33.104218	52.116798	30.169847	49.787090	65.886406	48.298992	34.469730	60.662746	8.675143	20.977228	33.009354	48.503628	54.011692	69.504578	45.101337	37.391525	56.276859	30.760935	34.184540	61.002251
3	42027458	42039822	ENSBTAG00000005990	ENSBTAG00000005990	-	11.757259	13.860496	7.072031	10.825094	13.943796	24.832766	5.276311	6.187516	8.519095	21.301445	33.896378	11.199428	11.551780	27.584713	16.380985	21.103777	34.265293	6.455741	12.173085	12.645709	22.326870	9.731711	11.991811
3	35311502	35742106	ENSBTAG00000031575	ENSBTAG00000031575	+	0.000000	4.640415	0.000000	0.000000	5.707771	3.832892	11.631478	11.063079	9.825621	0.000000	4.884361	0.000000	0.000000	5.920644	10.189104	0.000000	7.301905	0.000000	0.000000	8.531007	3.668912	0.000000	4.806531
3	42259115	42299418	ENSBTAG00000019029	ENSBTAG00000019029	+	13.785707	0.000000	3.935013	0.000000	4.158582	0.000000	2.129234	0.000000	0.000000	3.698931	13.182343	3.717228	0.000000	0.000000	0.000000	2.059653	11.968879	5.839609	13.561998	11.100663	3.880002	0.000000	3.832209
3	39784076	39858496	ENSBTAG00000019093	ENSBTAG00000019093	-	164.340469	195.927032	155.271515	246.659622	154.576355	210.592667	214.585617	188.653137	187.692154	163.510757	178.784073	87.893410	167.052597	224.016663	169.351868	203.785294	284.101440	107.518715	258.516113	184.579453	184.490662	185.600555	234.845261
3	39855791	39883179	ENSBTAG00000019091	ENSBTAG00000019091	-	17.924286	4.177991	0.000000	0.000000	7.816188	0.000000	8.750766	5.360462	0.000000	13.443192	19.205635	8.565314	4.210972	10.932692	9.162936	19.500864	10.917238	0.000000	10.299803	15.549823	2.831616	0.000000	4.589802
3	42553488	42576599	ENSBTAG00000007773	ENSBTAG00000007773	-	14.601899	32.707012	38.333431	31.611923	18.153046	49.140095	11.701245	33.166718	33.411072	27.482893	51.186214	16.568968	13.766946	24.778292	47.096970	42.459736	45.583679	27.913225	31.270590	14.622267	33.822071	23.687893	43.362728
3	42593885	42616930	ENSBTAG00000037539	ENSBTAG00000037539	-	2.070543	4.131837	0.000000	0.000000	0.000000	3.906525	0.000000	3.846053	0.0	0.000000	2.265523	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.976742	0.000000	0.000000	0.000000	8.391880
3	42316067	42410097	ENSBTAG00000019027	ENSBTAG00000019027	-	0.000000	4.239697	12.679636	13.389137	18.201344	0.000000	5.052490	0.000000	16.494194	17.376322	4.364149	0.000000	0.000000	6.986612	0.000000	0.000000	9.918396	6.905224	8.355700	0.000000	9.207010	0.000000	19.737720
3	43006658	43034731	ENSBTAG00000006321	ENSBTAG00000006321	-	4.467127	0.0	6.615946	0.000000	0.0	0.000000	8.544213	9.115398	0.000000	5.967951	0.000000	6.320676	5.618436	15.961002	9.352355	10.126588	0.0	6.279053	0.0	15.339792	0.000000	0.000000	0.000000
3	43039359	43079725	ENSBTAG00000006320	ENSBTAG00000006320	+	57.484787	74.744545	74.786324	55.373405	59.457813	45.790161	44.025372	36.870190	57.044750	82.106537	86.837646	35.916229	59.041000	66.401360	49.449501	53.247593	78.332497	27.874817	51.196114	68.294182	52.790150	50.084599	53.422417
3	43182189	43236013	ENSBTAG00000015776	ENSBTAG00000015776	-	11.274833	26.396475	15.220032	29.259039	22.403816	8.824800	25.116833	10.011516	13.356630	11.381703	11.876210	14.343457	8.497091	19.785486	21.402546	13.444006	21.681492	25.221003	20.547533	23.055305	21.604273	22.623848	14.433728
