Chr	start	end	pid	gid	strand	Pheno171012	Pheno211121	Pheno171115	Pheno200302	Pheno170804	Pheno240104	Pheno220101	Pheno171310	Pheno171113	Pheno211133	Pheno170727	Pheno210103	Pheno220411	Pheno171303	Pheno220112	Pheno220402	Pheno211125	Pheno200304	Pheno170907	Pheno180108	Pheno220116	Pheno171112	Pheno220410
7	49592340	49612744	ENSBTAT00000082266	ENSBTAG00000008753	-	18.412664	9.279170	11.779713	6.742683	9.315673	8.668619	15.757565	2.105025	4.223705	7.032001	11.022866	7.358489	4.248066	11.814986	10.784107	13.063807	3.830519	9.681582	10.815747	9.345273	7.456335	1.729294	13.313857
7	49612809	49642263	ENSBTAT00000076554	ENSBTAG00000008759	-	0.000000	1.818844	0.000000	0.000000	0.000000	3.417204	1.917370	1.683565	0.000000	0.000000	1.983413	0.000000	1.540170	2.147584	0.000000	0.0	0.000000	2.200264	1.569752	1.727945	0.000000	0.0	0.000000
7	49736828	49746610	ENSBTAT00000013264	ENSBTAG00000030529	+	3.727034	1.714835	1.826149	4.699153	4.945973	3.817853	6.556115	4.468095	4.276831	2.588535	4.930634	4.885655	3.882464	3.844118	6.784700	2.748333	8.551785	5.754590	1.465195	2.671954	2.709513	1.053459	10.557828
7	49825961	49830306	ENSBTAT00000013284	ENSBTAG00000010069	+	0.000000	0.000000	0.0	0.0	2.438804	1.919305	2.920908	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.0	0.0	0.000000	5.087604	1.309591	0.0	2.591998	0.000000
7	49858047	49885951	ENSBTAT00000035255	ENSBTAG00000011415	-	0.000000	24.595119	28.444197	28.791191	21.383360	7.348930	34.800915	29.070305	15.364331	11.180229	37.455830	23.112011	16.414515	10.815574	29.529865	14.847862	18.884352	16.307062	26.886347	39.687611	33.575932	24.020329	18.235886
7	49761507	49803675	ENSBTAT00000070786	ENSBTAG00000010063	+	0.827094	4.458586	1.675192	4.452822	1.823095	0.000000	1.407194	1.647475	1.753949	3.976878	0.970434	4.240294	1.512971	6.218162	0.000000	1.814958	3.420478	0.000000	7.665122	2.527901	1.718121	6.555869	4.770431
7	49894161	49909804	ENSBTAT00000015172	ENSBTAG00000011419	-	139.640839	156.313583	137.794006	175.021805	162.213928	143.609573	150.977203	152.554581	116.844345	96.992027	147.461502	159.321289	133.619492	162.997116	147.311127	115.713280	195.335815	168.338516	122.949814	125.210014	144.944794	132.055573	131.858109
7	50593615	50620401	ENSBTAT00000057156	ENSBTAG00000006756	+	68.797653	68.397522	65.348228	73.549194	69.331123	69.062225	75.983284	56.771805	73.960182	56.208542	59.224865	58.999767	63.824383	69.708725	69.780235	72.576050	42.801270	88.403976	45.928349	111.097984	59.547543	57.848938	61.758511
7	50670564	50675970	ENSBTAT00000023876	ENSBTAG00000017957	-	7.403613	5.949290	0.0	11.873905	8.118269	0.000000	0.000000	2.753220	11.676394	0.0	7.947954	3.789781	13.508813	11.104012	15.823855	0.0	7.587001	11.109432	0.000000	7.473155	9.501344	7.358628	4.046267
7	50662953	50669077	ENSBTAT00000043067	ENSBTAG00000030520	-	0.000000	0.0	0.000000	2.424441	0.0	1.122788	1.253621	0.000000	0.000000	0.0	0.000000	2.245906	0.000000	0.0	0.000000	0.000000	3.444000	0.0	0.000000	0.000000	0.0	0.0	0.0
7	50628259	50645911	ENSBTAT00000010815	ENSBTAG00000008224	+	109.883842	132.862335	92.638283	161.666031	88.386818	93.261856	71.335304	82.056305	91.934860	89.689186	138.995728	89.855942	73.433838	70.703537	104.352852	124.458832	106.696190	143.418091	114.011719	107.714973	60.705715	80.417221	97.781746
7	50647652	50660051	ENSBTAT00000010823	ENSBTAG00000010798	-	34.101452	56.843395	34.926281	64.416115	70.085419	95.958969	41.937748	49.735111	46.770954	74.438759	105.150543	77.399628	51.463440	42.704460	66.461784	63.846462	69.517784	66.445709	50.029381	67.708275	89.408516	72.594452	86.965538
7	50680729	50712129	ENSBTAT00000002952	ENSBTAG00000002286	-	1.991695	0.000000	0.000000	4.961252	5.826778	0.0	2.465579	0.0	0.000000	3.124864	0.000000	0.000000	0.000000	1.130776	1.161532	6.932182	1.136477	4.272760	0.000000	3.183009	0.000000	0.000000	3.609303
7	50264021	50520479	ENSBTAT00000047926	ENSBTAG00000033747	-	27.573093	5.038628	19.787251	13.498008	5.727892	19.934597	16.464231	13.340939	12.676718	22.263214	16.414766	19.742981	8.312666	19.264706	29.511068	18.002577	17.046389	6.126260	13.560644	23.420357	21.982264	30.493917	34.633022
7	50789407	50831986	ENSBTAT00000055723	ENSBTAG00000004161	+	15.754770	8.411728	25.814196	20.691359	5.681706	15.750858	14.729473	18.106709	21.809994	10.169815	14.474949	37.145374	6.988173	16.294418	14.565188	23.387157	23.735876	25.620176	24.069822	20.084011	17.804115	15.044576	27.319391
7	50878379	50886363	ENSBTAT00000005204	ENSBTAG00000003986	+	15.207276	16.540174	25.105925	24.171066	19.250235	11.077053	11.886847	17.261797	16.165455	21.339090	16.360983	13.349800	16.053228	9.090007	16.287508	16.335276	15.890671	15.806257	9.893637	8.251534	6.766315	8.267612	7.235333
7	50070571	50075962	ENSBTAT00000005788	ENSBTAG00000004415	-	0.000000	5.136806	0.000000	4.082666	0.000000	0.000000	0.000000	8.310374	0.000000	4.404290	0.000000	0.000000	9.793512	4.723977	3.325583	0.000000	6.043018	11.679483	0.000000	0.000000	0.000000	0.000000	0.000000
7	50075987	50255751	ENSBTAT00000018863	ENSBTAG00000014182	+	48.134853	65.040916	47.696613	82.824295	27.743980	49.690075	51.548218	61.565998	64.189835	62.789970	66.585434	58.448162	39.462914	58.565125	79.421707	69.394089	80.214577	85.346970	41.106125	53.846951	47.518158	57.593147	41.450394
7	51298957	51302491	ENSBTAT00000011694	ENSBTAG00000008881	+	3.135369	6.617103	12.334591	7.173917	0.0	4.753589	7.066558	7.798736	3.316103	3.803695	10.870740	0.000000	6.383225	0.000000	8.427666	10.702009	9.663288	12.211911	4.076123	0.000000	0.000000	3.147919	0.000000
7	51031920	51226063	ENSBTAT00000065759	ENSBTAG00000010689	-	5.815241	0.0	0.000000	0.000000	0.000000	0.000000	1.799721	1.580262	0.000000	3.450784	5.250016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.161972	2.939501	0.000000	0.000000	0.0	3.195035
7	51611093	51667303	ENSBTAT00000014440	ENSBTAG00000054857	+	0.000000	11.174992	13.420886	0.000000	5.186909	0.000000	2.649125	13.630833	7.410643	6.853178	5.467024	6.731498	6.435575	4.884275	0.000000	12.152703	9.194785	13.533357	4.055714	5.228406	8.379099	4.689869	7.067427
7	51705072	51715786	ENSBTAT00000065025	ENSBTAG00000010871	+	0.000000	0.000000	14.507517	14.427294	9.936255	7.271645	12.271180	7.572609	7.764794	5.335330	11.435982	7.902169	9.895184	7.815023	12.580472	2.997539	3.761453	9.495078	9.008301	7.961094	7.463154	6.418002	13.399956
7	51708657	51715786	ENSBTAT00000070894	ENSBTAG00000010871	+	0.000000	0.000000	2.529307	5.097611	0.000000	0.000000	0.000000	0.000000	4.001419	0.000000	0.000000	0.553487	0.000000	0.787223	1.383388	0.000000	0.000000	0.000000	1.499960	0.000000	0.000000	0.000000	0.000000
7	51724953	51730918	ENSBTAT00000001897	ENSBTAG00000001449	-	0.000000	26.766066	22.785435	40.625153	15.278584	25.707767	40.434628	32.981014	38.673222	10.097450	22.760120	37.689957	28.132019	48.717567	36.847591	0.000000	59.696289	39.135342	25.294744	26.527985	34.422417	45.555782	54.041317
7	51731683	51737917	ENSBTAT00000043198	ENSBTAG00000001450	-	0.000000	0.000000	3.460705	0.000000	0.000000	4.655811	0.000000	0.000000	5.815448	0.0	0.000000	0.000000	1.974599	0.000000	0.000000	0.0	5.700247	0.000000	0.000000	11.968256	0.000000	8.021034	0.0
7	51738224	51743133	ENSBTAT00000043199	ENSBTAG00000030584	+	0.000000	4.336061	5.492445	0.000000	0.000000	3.676111	2.052287	0.000000	5.769900	5.059332	8.481252	0.0	0.000000	0.0	0.000000	3.950369	0.000000	0.0	0.0	0.000000	1.851100	5.390691	0.0
7	51364569	51435249	ENSBTAT00000022077	ENSBTAG00000016595	+	87.908905	181.261978	112.389153	81.561081	61.084362	98.620331	132.706818	74.071609	116.930939	71.089165	67.973015	104.216499	74.192749	94.616539	105.342209	126.201813	127.069687	103.122368	86.026360	70.642746	112.911255	162.336304	93.160294
7	51435093	51510425	ENSBTAT00000073542	ENSBTAG00000051779	-	16.582102	11.339816	0.000000	27.960825	16.458603	22.210106	0.000000	10.881128	13.015986	9.927609	15.906840	5.951839	10.081351	11.381207	7.702988	5.116833	7.313222	14.383631	10.485492	20.276339	11.134974	14.451210	9.600837
7	51762895	51765768	ENSBTAT00000020009	ENSBTAG00000015032	-	61.743870	92.242859	84.857025	79.479897	69.102150	43.742710	62.811966	65.249107	81.317497	83.002258	67.775993	91.977478	19.451572	81.882912	59.961990	78.515869	106.665436	59.692032	49.184250	53.592590	49.186985	38.294048	58.576958
7	51772645	51778631	ENSBTAT00000043202	ENSBTAG00000030589	+	11.438460	4.870633	4.642893	0.000000	0.000000	6.269386	0.000000	0.000000	0.000000	2.249641	3.994104	2.078577	0.000000	2.396927	6.716320	0.000000	7.154963	0.000000	2.128677	2.343198	4.726146	0.000000	0.000000
7	51778423	51780743	ENSBTAT00000020018	ENSBTAG00000015041	-	94.514572	86.439903	42.696766	80.910416	18.860813	67.966202	33.920338	25.565727	71.581116	41.860027	30.018673	57.617931	53.653980	17.894232	46.045883	42.152321	42.320465	11.193947	35.199917	60.876015	43.947910	64.335487	78.962616
7	51795499	51800408	ENSBTAT00000020021	ENSBTAG00000015042	+	0.000000	23.374706	18.929504	26.059748	19.035650	19.641289	26.148821	30.841072	32.079861	22.666952	23.742508	29.565399	15.502439	27.128494	15.509233	12.302368	15.007797	45.667351	18.710217	17.640848	28.748751	2.895088	20.598352
7	51780969	51793195	ENSBTAT00000020011	ENSBTAG00000015034	+	23.328642	28.751932	28.807364	53.346970	28.927519	30.532948	44.155643	49.395252	31.421282	25.622393	42.808773	24.499680	14.645873	14.434683	27.257452	46.276165	24.276865	45.422546	17.142082	61.043159	53.206245	25.396914	18.258921
7	51803863	51817052	ENSBTAT00000025094	ENSBTAG00000018847	-	14.228342	7.628654	5.500042	25.214260	12.888467	11.915829	31.378586	5.571708	34.852192	15.042665	19.373388	21.477385	8.715602	14.777523	16.438469	14.200908	17.142176	35.368393	4.374563	2.371604	17.590094	12.956487	12.984222
7	51817094	51824132	ENSBTAT00000035338	ENSBTAG00000025212	+	1.359872	0.000000	0.000000	8.175601	4.198433	5.790203	8.598500	0.000000	21.092611	7.945495	5.573098	3.919834	1.759750	8.800829	0.000000	12.518089	0.000000	0.000000	1.764313	9.157035	9.511633	1.874100	6.277660
7	51825588	51830683	ENSBTAT00000007159	ENSBTAG00000005441	+	18.887774	26.794172	29.588593	7.144807	61.869511	31.395243	33.906166	13.445507	19.741438	21.932142	36.318195	18.252239	23.050991	36.262791	17.832729	24.263889	32.203266	52.380177	34.680630	39.107620	27.983309	34.294533	30.688560
7	52053328	52103881	ENSBTAT00000078839	ENSBTAG00000053546	+	0.000000	0.0	0.000000	1.287826	0.0	1.142079	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.000000	1.219752	0.000000	0.0	0.0	0.0	1.155002	1.155997	0.0	1.257045
7	52716398	52730098	ENSBTAT00000023086	ENSBTAG00000017360	-	20.763008	21.590464	20.910240	0.000000	21.232788	24.759970	11.072247	21.330227	30.194170	21.142326	31.250235	22.596947	15.924728	14.512335	27.801779	29.842651	29.140100	9.622129	17.414980	0.000000	10.075541	14.326251	25.471296
7	52565851	52598877	ENSBTAT00000023071	ENSBTAG00000017349	+	0.000000	0.000000	0.000000	0.000000	1.743157	2.041659	2.273893	0.998318	0.000000	1.967424	0.000000	4.078746	0.000000	2.096235	3.776407	6.010178	2.076803	7.470591	0.000000	2.023629	0.000000	0.0	0.000000
7	52541087	52541428	ENSBTAT00000074464	ENSBTAG00000048933	-	1.685172	0.000000	3.042426	12.026383	13.263789	0.000000	2.588352	0.000000	10.348732	1.221520	7.628847	4.993239	2.150524	3.115134	0.000000	5.092006	1.136723	0.000000	0.000000	4.925482	4.180568	0.0	2.908672
7	52602569	52714255	ENSBTAT00000083004	ENSBTAG00000030499	-	1.238562	7.988914	15.308693	0.000000	4.081223	1.245551	7.519831	3.669609	7.093084	3.026436	3.614699	9.337581	1.135665	3.839837	15.044691	10.384817	23.239054	3.199821	10.813911	2.519290	5.087714	4.262934	4.626923
7	52747335	52773654	ENSBTAT00000021198	ENSBTAG00000015938	-	1.617900	0.000000	0.000000	0.000000	1.914267	0.000000	0.985041	0.000000	1.809352	0.852293	0.927281	0.000000	0.000000	0.0	2.334367	4.297499	0.000000	1.136123	0.000000	0.608084	0.000000	0.000000	0.966154
7	53009272	53021867	ENSBTAT00000011099	ENSBTAG00000008437	-	2.283406	0.000000	2.254580	0.000000	0.000000	0.000000	3.066474	0.000000	4.829832	4.128593	0.000000	4.280864	4.187390	1.775711	2.440215	0.000000	3.545520	0.0	1.054834	3.460196	2.849286	0.000000	2.508488
7	52987584	53002711	ENSBTAT00000082832	ENSBTAG00000008435	+	0.000000	0.000000	1.814252	3.179120	1.227456	0.000000	0.000000	3.887650	0.000000	6.221808	3.607824	0.000000	0.000000	2.758934	0.000000	5.653841	0.000000	0.000000	1.752163	0.000000	3.950659	8.862802	0.000000
7	52988721	53004020	ENSBTAT00000011098	ENSBTAG00000008435	+	24.836100	13.223798	13.515775	28.797363	19.829088	8.140018	18.545263	21.402571	19.214024	12.390748	9.432249	23.129160	26.166399	10.923244	40.027138	11.589408	23.963545	35.598648	13.325200	24.331438	13.338258	17.445559	24.663048
7	52942975	52958465	ENSBTAT00000016618	ENSBTAG00000012518	-	0.000000	2.535681	0.000000	0.000000	0.000000	0.000000	0.000000	6.590438	0.000000	0.000000	23.340906	0.000000	11.463316	11.367036	10.973271	0.000000	18.164879	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	52931937	52949638	ENSBTAT00000083691	ENSBTAG00000012518	-	11.036118	2.099083	11.537857	8.809824	5.686997	8.846277	10.214355	0.000000	4.773229	7.799930	0.000000	4.315115	0.000000	0.000000	0.000000	10.395718	0.000000	5.078880	8.455078	1.312886	12.324283	9.493210	4.265116
7	53035569	53054126	ENSBTAT00000006908	ENSBTAG00000005249	+	24.757957	33.035770	14.657637	27.844790	23.769724	18.872566	21.039961	4.215837	32.288815	11.661276	28.939240	21.923605	12.170938	15.183424	29.565376	23.436758	13.775927	45.165241	13.842106	21.094406	19.291180	21.791033	22.420975
7	53339584	53351162	ENSBTAT00000010852	ENSBTAG00000008250	-	1.040735	0.0	9.220854	5.321570	0.000000	2.371581	5.269452	4.626892	4.913599	0.000000	8.598370	0.0	2.129972	0.000000	5.015083	3.861571	8.792667	0.0	4.292535	0.0	0.0	0.000000	0.000000
7	53151947	53201931	ENSBTAT00000069512	ENSBTAG00000047747	+	0.000000	103.853249	0.000000	62.049545	105.779633	0.000000	0.000000	74.787277	0.000000	129.075378	163.569855	108.428123	0.000000	86.446175	64.508011	99.082977	63.749630	0.000000	89.240303	108.897781	68.982338	0.000000	0.000000
7	53073060	53201931	ENSBTAT00000085973	ENSBTAG00000047747	+	67.201279	0.000000	66.505241	0.000000	0.000000	66.990028	36.431744	0.000000	56.084824	0.000000	0.000000	0.000000	75.333572	0.000000	0.000000	0.000000	0.000000	70.874443	0.000000	0.000000	5.580795	65.775589	89.509705
7	53066435	53077719	ENSBTAT00000010347	ENSBTAG00000007865	-	8.296498	11.823291	2.105726	0.000000	0.000000	10.058554	2.352575	8.965085	13.195200	0.000000	18.556158	0.000000	0.000000	0.000000	0.000000	4.022684	4.337577	0.000000	7.704170	9.816256	6.408951	8.079203	13.683202
7	53622273	53729306	ENSBTAT00000072959	ENSBTAG00000005198	-	5.963283	10.223130	9.573795	0.000000	5.179976	4.774562	2.016870	9.946694	2.494943	7.202283	8.540059	3.650116	7.647282	7.492900	5.009902	5.235412	2.435690	9.868708	5.960856	6.960657	7.178157	2.965028	3.943204
7	53622273	53719262	ENSBTAT00000078959	ENSBTAG00000005198	-	1.216918	2.665622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.940150	2.030908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.141647	0.000000	0.000000	0.000000	0.000000
7	53811879	54280637	ENSBTAT00000075058	ENSBTAG00000027151	+	0.000000	0.000000	0.000000	0.000000	0.0	2.209683	0.000000	3.241400	0.0	0.000000	0.0	2.243857	0.000000	0.0	0.0	2.398647	0.000000	0.0	0.0	3.842495	0.0	0.000000	0.000000
7	55259539	55275266	ENSBTAT00000016956	ENSBTAG00000012758	-	50.808090	83.624855	60.174995	69.979546	51.284340	23.783609	70.295067	65.108192	43.360756	42.637032	40.104733	50.139389	39.734623	48.522083	47.749256	54.769066	80.212906	76.221725	33.812424	63.247883	39.699959	51.929352	61.554375
7	54344785	54463271	ENSBTAT00000077017	ENSBTAG00000019472	-	20.620079	20.601442	25.874207	18.189020	25.675858	13.922220	22.389879	16.170183	16.015730	24.572107	23.707859	31.940235	20.772228	20.590277	30.133022	24.759825	28.228243	25.663427	13.251781	23.984978	22.795317	18.567963	25.258181
7	57146803	57275413	ENSBTAT00000008898	ENSBTAG00000006762	+	1.988255	9.732673	1.988262	6.174793	4.382340	8.058504	8.513894	2.935570	4.152969	3.736413	13.752334	16.248434	5.450902	0.000000	2.114111	0.000000	8.040397	0.000000	0.000000	3.002828	0.000000	0.000000	4.390535
7	57327431	57397980	ENSBTAT00000008902	ENSBTAG00000006765	-	11.724510	8.582178	8.023043	18.392925	11.385906	6.815020	6.095769	17.730009	6.382430	6.571680	4.299378	5.495813	8.417192	11.405074	12.809491	19.503029	14.930266	4.825959	9.051172	6.205223	11.937835	0.000000	4.035769
7	57417651	57475501	ENSBTAT00000015463	ENSBTAG00000011642	+	1.695110	1.442421	0.000000	7.532780	1.455359	4.051438	0.000000	0.000000	2.793267	1.302472	1.549425	4.107216	0.000000	2.768530	2.836706	2.147459	6.862461	2.621871	4.184089	0.000000	6.871653	2.424550	8.785075
7	57646493	57697609	ENSBTAT00000067382	ENSBTAG00000003259	+	2.664010	0.989583	0.000000	3.512323	4.210449	0.208144	0.0	0.000000	1.398122	0.994399	3.086536	9.702319	0.544600	0.000000	0.709945	1.000527	3.659047	0.000000	2.442807	5.109079	2.711786	2.608056	0.0
7	57796185	58110711	ENSBTAT00000002427	ENSBTAG00000001862	-	22.282150	35.115341	25.800484	31.511450	40.707146	9.713593	35.463490	36.919098	32.543491	18.279999	6.013768	27.385141	6.292647	33.864830	13.642887	36.946117	25.598076	56.293488	29.828556	49.670727	28.577253	15.702742	28.443661
7	58816369	59006561	ENSBTAT00000004348	ENSBTAG00000003349	-	0.000000	0.0	0.000000	0.000000	1.515176	0.000000	0.000000	0.0	4.251769	0.000000	0.000000	2.843525	4.927116	7.223898	3.661796	0.0	0.000000	1.808102	0.000000	0.000000	0.000000	2.767595	0.0
7	59800293	59865455	ENSBTAT00000027060	ENSBTAG00000020303	+	2.029965	6.519384	1.017542	5.134619	6.633145	5.136989	2.285076	2.006433	0.000000	8.564169	2.948849	2.443730	6.353606	3.159841	4.288424	5.570703	0.000000	0.000000	1.870792	9.647981	2.712250	0.000000	1.115029
7	60743594	60752561	ENSBTAT00000026575	ENSBTAG00000019950	+	13.277072	5.328202	9.411969	4.307406	5.104781	5.332617	10.272886	8.563873	6.364947	2.562634	8.213001	3.268447	8.203084	4.867840	8.623359	0.000000	5.559334	4.801394	8.677128	10.166035	3.871033	8.675766	8.857301
7	60505700	60641090	ENSBTAT00000006442	ENSBTAG00000004896	+	22.240822	49.556152	35.279270	27.715708	23.509319	22.579380	42.596985	18.472649	36.349411	29.887825	37.065685	34.119713	14.494097	29.583588	42.022575	33.639732	28.304100	48.246159	27.986586	11.018570	22.270390	17.344213	40.230602
7	60550474	60640510	ENSBTAT00000070131	ENSBTAG00000004896	+	4.032028	0.000000	0.000000	4.394926	0.000000	6.918372	0.000000	19.827887	0.000000	0.420309	1.386531	3.257908	0.000000	0.000000	4.103553	3.200769	15.985941	2.399516	0.212654	1.903989	0.000000	1.358419	3.682915
7	60664747	60740423	ENSBTAT00000087224	ENSBTAG00000019948	+	0.000000	1.449914	0.000000	0.0	0.000000	2.730933	1.520786	0.000000	0.000000	0.000000	1.573169	0.000000	2.968841	0.0	0.000000	0.000000	1.394976	0.000000	2.483909	0.000000	0.000000	3.859683	0.000000
7	61294681	61300835	ENSBTAT00000019462	ENSBTAG00000014615	+	0.000000	2.898780	0.0	0.000000	0.0	0.000000	2.215842	0.000000	4.132409	1.926832	2.292166	0.000000	1.773240	0.000000	3.880325	6.462796	4.065078	5.150117	1.805043	0.0	0.000000	0.000000	3.412182
7	60864509	60906196	ENSBTAT00000035150	ENSBTAG00000005326	-	0.000000	0.000000	0.000000	0.000000	10.051797	7.790804	0.000000	0.000000	0.000000	0.000000	0.000000	0.965284	0.000000	0.967181	14.206673	2.540018	0.000000	10.686861	0.542603	50.571774	1.310630	0.000000	50.454556
7	60862943	60905775	ENSBTAT00000086663	ENSBTAG00000005326	-	21.212652	16.133804	1.082426	12.000723	39.829132	18.719294	15.936761	19.309240	44.258804	16.783409	18.183325	0.000000	0.000000	11.609219	95.141266	0.000000	1.789491	73.673828	4.236400	0.000000	2.205483	7.633154	0.000000
7	60859330	60906175	ENSBTAT00000007007	ENSBTAG00000005326	-	35.176754	50.035511	99.383926	28.251173	0.000000	65.140953	103.016632	57.944431	0.000000	58.014225	87.486267	97.239868	39.111629	63.827499	0.000000	78.158859	71.429665	0.000000	71.905518	0.000000	89.689117	54.138920	0.000000
7	60928103	60982278	ENSBTAT00000020493	ENSBTAG00000015419	+	0.000000	8.743320	0.000000	11.251704	3.646998	6.700737	4.913997	0.000000	0.0	9.558429	0.0	5.655140	11.171684	0.000000	2.357686	0.0	0.000000	0.000000	0.000000	6.484455	0.000000	0.0	4.419985
7	61322505	61379912	ENSBTAT00000035157	ENSBTAG00000012768	+	2.056100	6.481024	0.000000	9.630783	0.0	0.000000	2.314542	0.000000	1.087267	1.008858	0.000000	1.044546	2.837398	1.069536	3.290427	3.366785	2.117697	0.000000	1.894916	2.906640	6.151205	2.059075	6.230173
7	61380054	61411558	ENSBTAT00000016977	ENSBTAG00000012771	-	4.963111	7.973007	5.601500	11.044213	9.587050	9.390590	12.243609	6.360726	19.114849	5.375040	12.354318	10.187718	0.000000	2.339918	8.684550	13.473083	1.933849	25.318592	12.489838	11.248277	14.867725	15.828908	22.241419
7	61474501	61511284	ENSBTAT00000061140	ENSBTAG00000002804	-	5.975991	9.317173	2.947944	3.720272	0.000000	1.835197	7.398419	2.936179	1.039343	4.831701	0.000000	1.008587	1.824980	1.765943	8.502676	3.022783	0.000000	1.298591	2.742253	3.477971	3.067195	2.967396	3.123830
7	61708261	61746787	ENSBTAT00000020259	ENSBTAG00000015224	+	1.839520	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.791713	3.056848	0.000000	1.134239	0.000000	1.795209	0.000000	3.841384	2.121172	1.000658	2.972055	0.0	0.0	1.004052	3.305254	0.000000
7	61747923	61755685	ENSBTAT00000020261	ENSBTAG00000015228	-	90.915970	65.335472	112.510582	134.707764	117.490005	98.458328	93.753105	80.808311	181.918304	86.191620	123.527267	109.771248	60.748268	72.084274	58.662022	141.864990	106.298775	165.948608	92.639816	86.065453	51.283463	106.912315	130.852280
7	61748799	61755549	ENSBTAT00000074178	ENSBTAG00000015228	-	0.950219	12.823769	27.826563	0.920958	11.110124	3.181792	11.476117	7.138401	12.809157	5.640013	9.661515	0.000000	0.000000	18.580650	94.605652	12.822165	39.862164	7.683774	0.000000	7.416125	0.000000	0.380680	0.000000
7	61774352	61778862	ENSBTAT00000072058	ENSBTAG00000008570	-	208.687592	176.178009	201.798203	304.535828	211.390976	273.134796	214.447403	273.845612	255.440857	200.863434	271.887970	232.673340	234.821075	328.112366	248.064514	263.249817	328.992767	322.863129	268.404694	265.845367	249.020645	200.573593	255.278641
7	61774352	61778862	ENSBTAT00000079874	ENSBTAG00000008570	-	2.046186	0.000000	6.230960	6.225655	0.000000	6.601062	0.000000	3.134277	0.000000	0.000000	4.642698	0.000000	7.682632	4.137823	5.562383	2.953127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.254043
7	62054328	62064514	ENSBTAT00000042873	ENSBTAG00000030366	-	1.752085	8.816666	4.175641	12.689716	10.256165	1.266091	10.924412	6.885464	6.557943	14.908310	16.963194	6.374786	11.332723	7.850331	4.462272	11.911113	22.162809	15.349139	9.596376	15.281824	10.465167	9.735880	4.564200
7	62284773	62292964	ENSBTAT00000060554	ENSBTAG00000043553	+	0.000000	0.000000	3.010630	0.000000	0.000000	0.000000	452.970245	0.000000	0.0	11.670164	6.958828	14.787993	5.094977	4.651147	12.724726	6.523742	0.0	0.000000	4.103087	0.000000	6.129306	0.0	0.000000
7	61814759	61899464	ENSBTAT00000016824	ENSBTAG00000001692	+	1.310588	7.615509	4.587039	11.397847	7.950157	6.494972	11.292010	11.792994	4.242839	6.060648	1.205664	11.094697	4.739596	2.699637	8.088684	4.263441	7.413340	3.616422	1.913227	5.241323	4.210116	8.357376	7.605831
7	61814759	61888935	ENSBTAT00000073906	ENSBTAG00000001692	+	4.707401	3.539995	9.643169	0.000000	5.086693	4.653649	6.175972	2.102916	5.614247	1.509679	4.545348	8.050982	4.521456	4.259394	8.410089	10.779697	10.748512	2.509869	5.969684	5.130246	9.182546	5.020361	4.477289
7	62077274	62077461	ENSBTAT00000060739	ENSBTAG00000043747	+	10.292707	20.132673	11.436375	0.000000	0.000000	0.000000	3.501865	0.000000	0.000000	9.011888	10.157623	5.882629	19.475895	0.000000	0.000000	3.144204	5.671336	14.003471	22.548338	0.000000	15.751800	0.000000	10.721860
7	62073639	62106751	ENSBTAT00000020755	ENSBTAG00000015625	-	23.575727	28.416941	19.401628	17.368061	20.543970	14.559098	24.698042	19.840963	19.394314	15.216104	19.822313	17.464872	12.142301	21.508419	22.479567	16.193356	20.027103	18.867832	15.699416	20.283531	18.508385	21.587797	24.280430
7	62293510	62337815	ENSBTAT00000016836	ENSBTAG00000012671	-	44.057823	28.912947	15.606665	31.607407	27.884022	15.673597	8.366085	13.836828	26.095728	18.922997	28.053066	19.954807	19.058399	22.558197	25.082556	38.416916	24.358774	21.847723	16.767557	24.000132	36.987881	22.151297	36.710121
7	62434491	62469969	ENSBTAT00000042846	ENSBTAG00000002834	-	0.000000	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.0	1.588091	4.413341	0.000000	0.000000	0.000000	0.000000	0.000000	3.278431	0.000000	0.0	1.387362	4.543352	13.632200	0.000000	4.146948
7	62495947	62508685	ENSBTAT00000029099	ENSBTAG00000021829	+	8.123611	0.0	8.347245	9.449195	2.973558	0.000000	13.711256	7.803142	8.768620	4.820746	23.132650	0.000000	0.000000	10.480386	0.000000	15.473381	9.908747	0.000000	11.490439	16.653713	15.524898	12.309263	9.131359
7	62874446	62897221	ENSBTAT00000019758	ENSBTAG00000014835	-	0.000000	5.192123	58.478016	0.000000	1.606113	0.000000	0.000000	2.188876	0.000000	0.000000	0.000000	0.000000	3.159913	5.242617	0.000000	0.000000	3.343932	0.000000	0.827125	1.936076	0.597636	0.000000	0.000000
7	62874446	62888564	ENSBTAT00000075057	ENSBTAG00000014835	-	40.358669	60.062923	0.327547	30.928358	34.784218	75.645195	56.263508	26.958344	30.884039	31.203873	63.770103	36.479668	35.644547	45.473530	27.274267	34.145130	71.727165	57.050133	42.600555	47.742512	32.478447	49.305737	59.455311
